frame,id,green_x,green_y,red_x,red_y,dx,dy,dist,baseline_deg,baseline_m
1574,0,5.469,128.245,392.806,119.948,387.337,-8.297,387.426,16.0542,0.02329
1575,0,5.486,128.580,392.608,119.999,387.121,-8.581,387.216,16.0684,0.02335
1576,0,5.280,129.527,392.139,120.775,386.858,-8.752,386.957,16.0990,0.02338
1577,0,5.312,129.559,392.108,120.956,386.796,-8.603,386.892,16.1009,0.02335
1578,0,5.233,128.943,391.997,119.711,386.765,-9.232,386.875,16.1243,0.02356
1579,0,4.794,128.909,391.734,118.883,386.941,-10.026,387.070,16.1540,0.02378
1580,0,4.482,128.473,391.725,118.224,387.242,-10.249,387.378,16.1675,0.02384
1581,0,4.451,128.303,391.607,117.982,387.156,-10.321,387.293,16.1840,0.02388
1582,0,4.999,128.384,5.048,128.109,0.049,-0.276,0.280,0.0000,0.00005
1583,0,5.556,129.226,5.503,128.926,-0.053,-0.300,0.305,0.1631,0.00031
1584,0,5.909,129.720,5.526,129.328,-0.383,-0.392,0.548,0.2167,0.00041
1585,0,6.395,129.677,5.787,129.009,-0.607,-0.668,0.903,0.1631,0.00032
1586,0,7.651,130.433,6.901,129.119,-0.751,-1.314,1.513,0.2654,0.00051
1587,0,8.843,130.790,8.127,129.180,-0.715,-1.610,1.761,0.3753,0.00072
1588,0,10.499,131.648,9.190,129.557,-1.308,-2.091,2.466,0.4243,0.00077
1589,0,10.985,131.926,9.205,129.613,-1.780,-2.313,2.919,0.4261,0.00078
1590,0,11.138,131.729,9.228,128.806,-1.910,-2.922,3.491,0.4224,0.00079
1591,0,11.923,131.722,10.058,127.776,-1.865,-3.946,4.364,0.4597,0.00082
1592,0,13.732,132.119,11.681,126.982,-2.051,-5.137,5.531,0.5868,0.00092
1593,0,15.833,130.755,13.737,123.793,-2.096,-6.962,7.271,0.8794,0.00139
1594,0,17.537,128.446,15.312,119.655,-2.224,-8.792,9.069,1.2537,0.00209
1595,0,19.744,126.410,17.337,114.390,-2.406,-12.019,12.258,1.8380,0.00311
1596,0,20.275,126.423,17.695,112.780,-2.580,-13.643,13.885,2.0361,0.00345
1597,0,21.431,126.065,18.732,108.812,-2.699,-17.253,17.463,2.6890,0.00444
1598,0,22.278,125.835,19.329,106.640,-2.948,-19.195,19.420,3.0545,0.00502
1599,0,26.390,126.202,23.800,102.444,-2.590,-23.758,23.898,3.7375,0.00605
1600,0,32.866,127.557,31.002,100.414,-1.864,-27.144,27.208,4.1782,0.00662
1601,0,39.853,130.945,38.384,100.640,-1.469,-30.304,30.340,4.4990,0.00692
1602,0,45.326,137.236,43.684,103.562,-1.641,-33.675,33.715,4.5812,0.00676
1603,0,47.928,140.740,46.224,104.831,-1.704,-35.909,35.949,4.6136,0.00674
1604,0,52.131,147.687,50.165,106.577,-1.966,-41.110,41.156,4.7170,0.00680
1605,0,55.664,155.236,53.706,110.200,-1.959,-45.036,45.079,4.7621,0.00661
1606,0,61.248,163.279,59.201,114.678,-2.047,-48.601,48.644,4.9405,0.00663
1607,0,66.349,171.580,64.330,119.949,-2.019,-51.631,51.671,5.1212,0.00670
1608,0,70.257,180.537,67.953,124.439,-2.304,-56.098,56.145,5.2531,0.00689
1609,0,72.641,184.244,69.684,124.576,-2.957,-59.668,59.741,5.3751,0.00714
1610,0,75.280,188.452,70.761,124.470,-4.519,-63.982,64.141,5.4481,0.00733
1611,0,77.570,190.557,71.449,123.786,-6.121,-66.771,67.051,5.5468,0.00734
1612,0,77.594,191.505,68.828,121.499,-8.767,-70.006,70.552,5.4511,0.00703
1613,0,77.471,191.726,66.874,119.440,-10.596,-72.286,73.059,5.3860,0.00692
1614,0,78.807,194.527,65.189,117.126,-13.618,-77.401,78.590,5.4004,0.00685
1615,0,80.368,197.380,65.073,117.742,-15.294,-79.639,81.094,5.3926,0.00674
1616,0,89.528,208.605,71.892,123.496,-17.636,-85.109,86.917,5.7368,0.00698
1617,0,96.461,215.380,76.863,126.074,-19.598,-89.307,91.432,6.0576,0.00741
1618,0,102.846,223.440,80.440,127.683,-22.406,-95.758,98.344,6.2456,0.00799
1619,0,108.561,228.540,83.594,127.980,-24.967,-100.561,103.614,6.4477,0.00859
1620,0,114.458,232.933,86.858,127.392,-27.600,-105.540,109.090,6.6883,0.00923
1621,0,118.488,236.163,89.300,127.437,-29.188,-108.726,112.576,6.8627,0.00973
1622,0,129.330,243.372,97.516,129.850,-31.814,-113.521,117.895,7.4948,0.01102
1623,0,135.473,246.382,102.253,131.115,-33.220,-115.268,119.959,7.8802,0.01167
1624,0,146.249,247.394,108.824,133.629,-37.425,-113.765,119.763,8.4227,0.01252
1625,0,156.908,256.881,116.934,138.911,-39.974,-117.970,124.559,9.1128,0.01355
1626,0,166.749,261.185,122.660,143.283,-44.088,-117.903,125.876,9.6224,0.01415
1627,0,178.919,260.341,127.371,145.951,-51.548,-114.390,125.468,10.0470,0.01461
1628,0,186.000,266.000,130.730,148.455,-55.270,-117.545,129.890,10.3603,0.01505
1629,0,194.563,268.336,133.991,151.912,-60.572,-116.424,131.238,10.6825,0.01548
1630,0,205.364,268.392,138.296,153.032,-67.068,-115.360,133.439,11.0708,0.01582
1631,0,215.663,269.158,142.561,155.409,-73.102,-113.749,135.214,11.4771,0.01629
1632,0,225.419,271.124,146.321,159.546,-79.098,-111.577,136.770,11.8730,0.01695
1633,0,233.087,268.422,149.131,161.508,-83.955,-106.915,135.938,12.1568,0.01744
1634,0,243.646,272.119,153.761,166.087,-89.885,-106.032,139.004,12.6582,0.01817
1635,0,253.000,272.000,157.151,169.611,-95.849,-102.389,140.252,13.0387,0.01873
1636,0,263.822,267.332,160.110,173.572,-103.712,-93.760,139.812,13.3926,0.01889
1637,0,269.275,266.290,162.607,174.081,-106.669,-92.209,140.999,13.6252,0.01889
1638,0,277.427,258.462,165.248,171.549,-112.178,-86.913,141.908,13.8050,0.01873
1639,0,283.843,251.452,167.087,169.624,-116.756,-81.828,142.575,13.9341,0.01872
1640,0,288.336,246.415,168.380,168.054,-119.956,-78.361,143.283,14.0228,0.01877
1641,0,297.761,234.720,172.607,163.837,-125.154,-70.883,143.833,14.3560,0.01886
1642,0,302.528,228.280,175.179,160.603,-127.349,-67.678,144.215,14.5531,0.01910
1643,0,310.770,214.674,179.451,154.848,-131.319,-59.826,144.304,14.9097,0.01944
1644,0,314.312,208.589,181.015,152.862,-133.298,-55.727,144.477,15.0522,0.01957
1645,0,320.475,194.536,184.007,147.108,-136.468,-47.428,144.474,15.3355,0.01983
1646,0,324.777,183.923,186.288,144.079,-138.490,-39.844,144.107,15.5984,0.01985
1647,0,329.075,174.846,188.987,142.969,-140.087,-31.876,143.668,15.9016,0.01996
1648,0,334.190,167.615,193.643,143.203,-140.547,-24.412,142.652,16.3689,0.02044
1649,0,339.479,159.773,199.037,142.572,-140.442,-17.201,141.492,16.8960,0.02115
1650,0,342.861,150.583,202.480,139.992,-140.382,-10.591,140.781,17.2606,0.02157
1651,0,343.672,139.864,202.980,135.693,-140.692,-4.172,140.754,17.3602,0.02167
1652,0,341.621,129.605,200.847,131.395,-140.774,1.791,140.785,17.2038,0.02153
1653,0,337.594,120.570,197.195,128.531,-140.399,7.962,140.625,16.9109,0.02108
1654,0,333.327,112.450,194.245,126.202,-139.082,13.753,139.760,16.6806,0.02074
1655,0,329.585,102.917,192.471,122.329,-137.114,19.411,138.481,16.6086,0.02062
1656,0,322.519,90.446,188.065,117.686,-134.453,27.240,137.185,16.3812,0.02007
1657,0,312.791,80.118,182.127,114.316,-130.664,34.198,135.065,15.9874,0.01937
1658,0,305.275,73.286,177.572,112.493,-127.703,39.207,133.586,15.6979,0.01878
1659,0,290.110,63.318,168.409,108.991,-121.701,45.673,129.989,15.0841,0.01779
1660,0,280.521,57.963,162.589,107.144,-117.932,49.181,127.777,14.6702,0.01723
1661,0,268.196,54.371,153.749,105.461,-114.447,51.090,125.333,13.9756,0.01639
1662,0,249.309,48.423,139.443,101.225,-109.866,52.802,121.896,12.9986,0.01528
1663,0,228.709,45.919,123.924,99.066,-104.785,53.147,117.493,11.8139,0.01402
1664,0,214.473,48.466,114.128,101.068,-100.344,52.602,113.296,10.9348,0.01282
1665,0,197.325,51.643,102.031,102.471,-95.294,50.828,108.002,9.9476,0.01153
1666,0,183.340,52.368,90.638,100.430,-92.702,48.062,104.420,9.0493,0.01090
1667,0,170.419,53.637,80.094,98.639,-90.326,45.002,100.915,8.2104,0.01034
1668,0,157.787,59.914,71.131,100.466,-86.657,40.552,95.676,7.3116,0.00937
1669,0,153.650,65.345,68.849,103.588,-84.801,38.242,93.026,6.9112,0.00870
1670,0,148.552,76.403,67.059,109.849,-81.493,33.446,88.090,6.3143,0.00763
1671,0,141.974,85.988,62.051,114.524,-79.924,28.535,84.865,5.6418,0.00656
1672,0,136.709,92.689,57.613,117.356,-79.096,24.667,82.853,5.0865,0.00583
1673,0,132.768,103.934,54.634,123.833,-78.135,19.899,80.629,4.5180,0.00486
1674,0,132.297,108.681,54.458,126.189,-77.839,17.508,79.784,4.3689,0.00471
1675,0,132.162,116.388,54.612,129.450,-77.550,13.063,78.642,4.2216,0.00469
1676,0,132.713,121.810,55.450,131.841,-77.264,10.031,77.912,4.1857,0.00491
1677,0,132.499,126.847,54.969,134.085,-77.530,7.238,77.868,4.0867,0.00505
1678,0,129.272,132.485,50.387,136.103,-78.884,3.617,78.967,3.6926,0.00485
1679,0,127.398,136.088,48.069,137.688,-79.329,1.600,79.345,3.5176,0.00482
1680,0,125.722,138.746,46.120,138.941,-79.602,0.195,79.603,3.3863,0.00471
1681,0,123.452,140.709,43.730,140.198,-79.722,-0.510,79.723,3.2316,0.00440
1682,0,118.749,143.076,39.427,142.130,-79.322,-0.945,79.328,2.9674,0.00385
1683,0,114.066,144.445,34.925,143.157,-79.141,-1.288,79.151,2.6899,0.00332
1684,0,108.677,145.583,30.328,144.044,-78.349,-1.539,78.365,2.4309,0.00282
1685,0,103.839,147.271,26.560,144.906,-77.278,-2.365,77.315,2.2374,0.00264
1686,0,98.822,148.612,23.148,145.118,-75.674,-3.495,75.755,2.0376,0.00267
1687,0,91.337,149.091,17.810,143.014,-73.526,-6.078,73.777,1.6285,0.00249
1688,0,83.432,148.807,11.707,141.521,-71.726,-7.286,72.095,1.2723,0.00215
1689,0,72.301,148.454,3.138,140.136,-69.162,-8.319,69.661,1.0542,0.00202
1690,0,62.422,147.617,-3.729,139.106,-66.151,-8.512,66.696,1.1922,0.00228
1691,0,57.805,146.853,-6.468,138.275,-64.273,-8.577,64.843,1.2966,0.00241
1692,0,50.713,145.545,-10.335,137.475,-61.048,-8.070,61.579,1.5196,0.00273
1693,0,46.613,144.564,-12.351,137.341,-58.964,-7.223,59.404,1.6735,0.00305
1694,0,42.386,142.703,-14.495,136.130,-56.880,-6.573,57.259,1.8071,0.00324
1695,0,36.550,138.462,-17.524,132.248,-54.074,-6.213,54.430,2.0140,0.00354
1696,0,30.598,135.166,32.922,135.214,2.324,0.048,2.324,0.4112,0.00072
1697,0,28.143,132.586,31.917,132.425,3.774,-0.162,3.777,0.6193,0.00096
1698,0,25.485,130.193,30.320,129.672,4.835,-0.520,4.863,0.8820,0.00131
1699,0,23.243,128.771,28.515,128.238,5.272,-0.533,5.299,1.0594,0.00154
1700,0,17.883,127.794,24.407,127.060,6.523,-0.734,6.565,1.3423,0.00177
1701,0,13.366,127.650,20.651,126.833,7.285,-0.816,7.330,1.5861,0.00189
1702,0,9.478,127.750,17.302,127.299,7.824,-0.452,7.837,1.7703,0.00230
1703,0,4.990,128.331,13.691,127.927,8.701,-0.405,8.711,2.0027,0.00260
1704,0,0.479,128.688,9.688,128.821,9.209,0.133,9.210,2.2752,0.00307
1705,0,-0.416,129.243,6.666,129.256,7.082,0.013,7.082,2.5014,0.00354
1706,0,3.189,130.450,5.221,130.168,2.032,-0.281,2.052,2.5972,0.00353
1707,0,2.539,131.510,4.436,131.153,1.897,-0.357,1.931,2.6491,0.00346
1710,0,1.730,134.880,2.855,135.213,1.124,0.333,1.173,2.7352,0.00412
1711,0,-0.279,135.392,4.824,135.521,5.103,0.129,5.105,2.5760,0.00398
1712,0,0.642,135.941,7.419,136.084,6.777,0.143,6.779,2.3676,0.00376
1713,0,0.840,137.285,8.641,137.223,7.801,-0.062,7.801,2.2855,0.00379
1714,0,7.131,138.557,12.975,138.536,5.844,-0.021,5.844,1.9898,0.00353
1715,0,11.444,138.273,15.704,138.146,4.260,-0.127,4.262,1.8278,0.00337
1716,0,15.796,137.798,18.188,138.198,2.392,0.399,2.425,1.7187,0.00326
1717,0,23.288,138.140,22.644,139.053,-0.644,0.913,1.117,1.5451,0.00298
1718,0,32.172,139.530,28.143,141.473,-4.030,1.943,4.474,1.5707,0.00279
1719,0,39.562,139.698,32.944,142.368,-6.618,2.670,7.136,1.6655,0.00252
1720,0,50.740,140.558,39.088,144.569,-11.652,4.011,12.323,2.0560,0.00233
1721,0,57.889,138.551,41.470,143.234,-16.419,4.684,17.074,2.3643,0.00251
1722,0,61.698,136.810,41.043,142.351,-20.655,5.541,21.386,2.6370,0.00297
1723,0,66.335,135.812,41.246,142.370,-25.089,6.558,25.932,2.8719,0.00328
1724,0,70.620,135.640,42.839,142.605,-27.781,6.966,28.641,3.0412,0.00332
1725,0,83.888,136.342,48.435,145.100,-35.453,8.757,36.519,3.6833,0.00341
1726,0,94.565,135.798,54.722,145.205,-39.843,9.407,40.938,3.9103,0.00290
1727,0,105.084,135.550,60.808,144.857,-44.276,9.307,45.243,4.0224,0.00229
1728,0,114.173,133.770,64.539,143.415,-49.635,9.645,50.563,4.2560,0.00236
1729,0,121.475,131.333,65.968,141.219,-55.508,9.886,56.381,4.5173,0.00285
1730,0,128.429,129.155,66.518,139.758,-61.910,10.604,62.812,4.6837,0.00320
1731,0,136.518,126.623,68.159,137.842,-68.359,11.219,69.274,4.9324,0.00362
1732,0,149.563,124.613,72.469,136.434,-77.094,11.821,77.995,5.3624,0.00400
1733,0,165.442,122.624,79.838,134.915,-85.604,12.290,86.482,5.7486,0.00425
1734,0,182.945,120.563,88.510,133.839,-94.435,13.276,95.364,6.4796,0.00482
1735,0,196.024,116.783,94.607,131.090,-101.417,14.307,102.421,7.1000,0.00564
1736,0,204.483,115.089,98.422,130.087,-106.061,14.999,107.116,7.4422,0.00603
1737,0,227.631,113.656,110.620,131.454,-117.011,17.799,118.357,8.5394,0.00656
1738,0,243.356,111.965,119.672,132.308,-123.684,20.343,125.346,9.4230,0.00703
1739,0,258.753,110.864,128.919,133.801,-129.834,22.937,131.845,10.3315,0.00742
1740,0,279.632,108.653,141.556,135.472,-138.076,26.819,140.657,11.5805,0.00806
1741,0,301.023,106.371,155.188,137.385,-145.835,31.014,149.096,12.8681,0.00881
1742,0,322.560,105.429,169.201,140.270,-153.359,34.842,157.267,14.0772,0.00964
1743,0,344.680,104.641,183.641,142.333,-161.039,37.692,165.392,15.2556,0.01091
1744,0,364.305,102.889,194.877,142.568,-169.428,39.679,174.013,16.1253,0.01232
1745,0,372.378,101.785,198.724,142.637,-173.654,40.851,178.394,16.4472,0.01280
1746,0,389.500,96.771,205.344,138.859,-184.156,42.088,188.905,16.8939,0.01436
1747,0,397.495,94.468,207.512,136.071,-189.982,41.603,194.484,16.8991,0.01534
1748,0,404.348,93.698,209.306,134.471,-195.042,40.773,199.258,16.8374,0.01620
1749,0,413.694,92.562,213.303,131.360,-200.391,38.799,204.113,16.9177,0.01775
1750,0,419.628,91.292,214.090,129.113,-205.538,37.821,208.989,16.8047,0.01860
1751,0,422.444,88.524,212.419,125.002,-210.025,36.477,213.170,16.5080,0.01931
1752,0,422.484,88.708,210.100,123.650,-212.383,34.942,215.239,16.1289,0.01965
1753,0,422.376,89.403,208.916,122.838,-213.460,33.435,216.063,15.9251,0.01989
1754,0,422.589,93.410,208.112,121.970,-214.477,28.560,216.370,15.5799,0.02090
1755,0,421.620,99.484,207.121,122.240,-214.499,22.756,215.703,15.2644,0.02191
1756,0,419.691,104.484,205.534,123.376,-214.157,18.892,214.988,15.0101,0.02236
1757,0,414.682,107.632,199.947,122.264,-214.736,14.632,215.233,14.4463,0.02236
1758,0,403.943,111.272,188.570,120.668,-215.373,9.396,215.578,13.3829,0.02157
1759,0,397.394,112.782,181.492,121.163,-215.901,8.381,216.064,12.7149,0.02072
1760,0,389.553,112.424,170.267,124.553,-219.286,12.129,219.621,11.6096,0.01877
1761,0,381.000,116.000,165.330,124.803,-215.670,8.803,215.849,11.1531,0.01813
1762,0,373.000,115.000,158.215,122.005,-214.785,7.005,214.900,10.5960,0.01793
1763,0,367.970,110.524,150.905,120.379,-217.066,9.855,217.289,9.9896,0.01716
1764,0,362.045,110.763,147.449,118.875,-214.596,8.112,214.749,9.7550,0.01707
1765,0,361.671,106.228,145.233,114.466,-216.438,8.238,216.595,9.6692,0.01708
1766,0,360.571,107.521,145.633,114.992,-214.938,7.472,215.068,9.7021,0.01717
1767,0,354.000,109.000,140.965,113.566,-213.035,4.566,213.084,9.3186,0.01651
1768,0,350.496,106.853,134.414,115.088,-216.082,8.235,216.239,8.7067,0.01545
1769,0,348.000,113.000,134.340,119.139,-213.660,6.139,213.748,8.5700,0.01498
1770,0,351.570,112.431,137.080,122.199,-214.490,9.768,214.713,8.7207,0.01503
1771,0,353.000,117.000,141.473,123.913,-211.527,6.913,211.640,9.0674,0.01549
1772,0,354.000,119.000,143.103,124.769,-210.897,5.769,210.976,9.2053,0.01575
1773,0,356.550,116.442,143.242,125.629,-213.309,9.186,213.506,9.2068,0.01575
1774,0,356.198,118.417,143.791,127.698,-212.407,9.280,212.610,9.2100,0.01562
1775,0,354.804,118.314,143.219,128.262,-211.584,9.948,211.818,9.1285,0.01531
1776,0,354.728,119.772,142.528,130.298,-212.200,10.526,212.461,9.0238,0.01496
1777,0,354.646,121.402,142.157,132.513,-212.489,11.111,212.780,8.9420,0.01452
1778,0,352.000,127.000,142.417,134.586,-209.583,7.586,209.720,8.9295,0.01422
1779,0,354.637,123.738,143.038,135.122,-211.599,11.384,211.905,8.9761,0.01418
1780,0,356.306,125.550,144.743,135.660,-211.563,10.110,211.804,9.1284,0.01449
1781,0,356.490,126.439,145.001,136.059,-211.490,9.621,211.709,9.1522,0.01459
1782,0,356.702,128.045,145.146,137.106,-211.557,9.061,211.751,9.1599,0.01462
1783,0,354.000,132.000,144.881,137.438,-209.119,5.438,209.190,9.1341,0.01458
1784,0,353.000,133.000,144.817,138.198,-208.183,5.198,208.248,9.1218,0.01451
1785,0,353.000,134.000,144.717,139.288,-208.283,5.288,208.350,9.1039,0.01441
1786,0,353.000,134.000,144.206,139.356,-208.794,5.356,208.863,9.0565,0.01432
1787,0,354.718,130.097,143.019,139.371,-211.700,9.274,211.903,8.9477,0.01413
1788,0,351.000,134.000,142.773,139.509,-208.227,5.509,208.300,8.9234,0.01406
1789,0,353.341,129.631,142.842,139.347,-210.500,9.716,210.724,8.9281,0.01403
1790,0,352.000,133.000,143.225,139.504,-208.775,6.504,208.876,8.9631,0.01410
1791,0,355.256,130.936,144.086,140.137,-211.170,9.200,211.370,9.0392,0.01423
1792,0,353.686,130.585,144.219,140.382,-209.467,9.798,209.696,9.0493,0.01422
1793,0,353.983,130.559,144.029,140.397,-209.954,9.839,210.184,9.0304,0.01416
1794,0,354.585,130.686,143.791,140.586,-210.794,9.901,211.027,9.0059,0.01407
1795,0,353.630,130.139,144.228,140.558,-209.401,10.420,209.661,9.0445,0.01411
1796,0,352.000,134.000,144.785,140.804,-207.215,6.804,207.327,9.0930,0.01416
1797,0,354.769,130.622,144.875,141.006,-209.893,10.384,210.150,9.1008,0.01417
1798,0,354.985,130.592,144.789,140.833,-210.196,10.240,210.445,9.0938,0.01417
1799,0,353.000,134.000,144.639,140.594,-208.361,6.594,208.465,9.0803,0.01413
1800,0,353.000,134.000,144.578,140.550,-208.422,6.550,208.525,9.0748,0.01412
1801,0,355.577,129.511,144.775,140.050,-210.802,10.539,211.065,9.0940,0.01415
1802,0,353.000,133.000,144.904,139.789,-208.096,6.789,208.207,9.1070,0.01417
1803,0,355.634,129.168,352.010,133.694,-3.624,4.526,5.798,0.0396,0.00004
1804,0,355.850,129.203,351.838,133.705,-4.012,4.502,6.031,0.0560,0.00006
1805,0,353.000,133.000,351.941,133.601,-1.059,0.601,1.218,0.0000,0.00004
1806,0,353.000,133.000,351.892,133.480,-1.108,0.480,1.207,0.0396,0.00003
1807,0,354.640,128.735,351.583,133.231,-3.057,4.496,5.437,0.0969,0.00006
1808,0,353.000,132.000,351.563,132.966,-1.437,0.966,1.731,0.1427,0.00011
1809,0,353.000,131.000,351.707,132.116,-1.293,1.116,1.708,0.2094,0.00029
1810,0,355.713,127.369,351.796,132.093,-3.918,4.724,6.137,0.2131,0.00030
1811,0,355.998,127.142,351.986,132.002,-4.012,4.860,6.302,0.2167,0.00033
1812,0,356.569,127.190,351.939,131.933,-4.631,4.743,6.629,0.2167,0.00033
1813,0,353.000,131.000,351.709,132.307,-1.291,1.307,1.837,0.1897,0.00025
1814,0,356.511,127.849,352.027,132.489,-4.485,4.641,6.454,0.1725,0.00024
1815,0,355.848,127.675,352.320,132.575,-3.527,4.899,6.037,0.1583,0.00025
1816,0,354.000,131.000,352.288,132.315,-1.712,1.315,2.158,0.1583,0.00027
1817,0,356.583,127.314,352.159,132.164,-4.424,4.850,6.564,0.1679,0.00028
1818,0,356.115,127.294,351.869,132.168,-4.246,4.874,6.464,0.1679,0.00027
1819,0,356.610,127.209,351.726,132.055,-4.884,4.847,6.881,0.1769,0.00029
1820,0,356.594,127.184,351.799,132.052,-4.795,4.868,6.833,0.1725,0.00029
1821,0,354.000,131.000,351.852,132.284,-2.148,1.284,2.503,0.1532,0.00024
1822,0,356.738,127.632,351.752,132.388,-4.986,4.755,6.890,0.1480,0.00022
1823,0,355.795,127.644,351.642,132.427,-4.153,4.784,6.335,0.1532,0.00022
1824,0,356.285,127.786,351.459,132.408,-4.826,4.622,6.682,0.1679,0.00022
1825,0,356.480,127.788,351.431,132.386,-5.049,4.598,6.829,0.1725,0.00023
1826,0,355.672,127.657,351.573,132.464,-4.099,4.808,6.318,0.1897,0.00022
1827,0,356.471,127.853,351.337,132.441,-5.134,4.588,6.886,0.2131,0.00022
1828,0,356.348,127.918,351.123,132.380,-5.225,4.461,6.871,0.2273,0.00023
1829,0,354.000,131.000,351.204,132.350,-2.796,1.350,3.105,0.2238,0.00023
1830,0,356.543,127.387,351.333,132.162,-5.210,4.775,7.067,0.1978,0.00027
1831,0,356.499,127.217,351.237,132.058,-5.263,4.841,7.151,0.2056,0.00029
1832,0,354.000,131.000,351.504,131.978,-2.496,0.978,2.681,0.1978,0.00030
1833,0,356.880,127.142,352.037,132.152,-4.843,5.010,6.968,0.1679,0.00028
1834,0,356.811,126.773,351.811,131.731,-5.000,4.958,7.041,0.2094,0.00035
1835,0,357.664,126.693,351.971,131.626,-5.694,4.934,7.534,0.1938,0.00037
1836,0,356.967,126.260,351.811,131.397,-5.156,5.136,7.278,0.2203,0.00042
1837,0,356.442,126.348,351.516,131.365,-4.925,5.017,7.031,0.2307,0.00043
1838,0,357.476,126.484,351.733,131.510,-5.743,5.026,7.631,0.2131,0.00040
1839,0,356.545,126.397,351.560,131.410,-4.985,5.013,7.070,0.2273,0.00042
1840,0,355.000,130.000,351.561,131.173,-3.439,1.173,3.634,0.2502,0.00047
1841,0,355.000,130.000,351.765,131.091,-3.235,1.091,3.414,0.2502,0.00048
1842,0,355.000,130.000,351.768,131.265,-3.232,1.265,3.470,0.2374,0.00045
1843,0,356.989,126.185,351.757,131.473,-5.233,5.289,7.440,0.2167,0.00042
1844,0,357.124,126.199,351.664,131.479,-5.459,5.280,7.595,0.2167,0.00042
1845,0,357.770,126.311,351.788,131.418,-5.982,5.107,7.865,0.2238,0.00043
1846,0,358.556,126.571,351.825,131.458,-6.731,4.887,8.318,0.2203,0.00043
1847,0,357.595,126.333,351.485,131.341,-6.111,5.008,7.901,0.2439,0.00047
1848,0,356.996,125.674,351.532,131.063,-5.463,5.389,7.674,0.2654,0.00052
1849,0,355.383,125.783,351.593,130.509,-3.790,4.726,6.058,0.3190,0.00062
1850,0,357.593,125.143,351.505,130.364,-6.088,5.220,8.020,0.3310,0.00064
1851,0,355.000,129.000,351.541,130.311,-3.459,1.311,3.699,0.3357,0.00065
1852,0,357.894,125.277,351.360,130.512,-6.534,5.235,8.373,0.3214,0.00062
1853,0,355.000,129.000,351.315,130.425,-3.685,1.425,3.951,0.3334,0.00065
1854,0,355.000,128.000,351.224,130.225,-3.776,2.225,4.383,0.3583,0.00069
1855,0,355.000,128.000,351.138,130.182,-3.862,2.182,4.436,0.3669,0.00071
1856,0,355.000,128.000,351.172,130.143,-3.828,2.143,4.387,0.3712,0.00071
1857,0,356.923,124.783,351.317,130.207,-5.607,5.424,7.801,0.3626,0.00070
1858,0,355.000,128.000,351.332,130.107,-3.668,2.107,4.231,0.3669,0.00071
1859,0,355.000,128.000,351.409,130.085,-3.591,2.085,4.152,0.3669,0.00071
1860,0,356.834,124.510,351.416,129.994,-5.419,5.484,7.709,0.3733,0.00072
1861,0,357.449,124.558,351.506,129.939,-5.943,5.381,8.017,0.3795,0.00073
1862,0,356.812,124.444,351.258,129.918,-5.554,5.474,7.798,0.3877,0.00075
1863,0,356.547,124.480,351.007,129.923,-5.540,5.443,7.766,0.3976,0.00077
1864,0,356.589,124.535,351.014,129.900,-5.575,5.365,7.737,0.3996,0.00077
1865,0,355.000,128.000,351.163,129.621,-3.837,1.621,4.165,0.4243,0.00082
1866,0,356.000,127.000,351.299,129.429,-4.701,2.429,5.291,0.4406,0.00085
1867,0,356.000,127.000,351.324,129.384,-4.676,2.384,5.248,0.4459,0.00086
1868,0,357.633,123.154,351.075,128.919,-6.558,5.765,8.732,0.5174,0.00099
1869,0,356.884,122.595,350.913,128.385,-5.971,5.790,8.317,0.5706,0.00110
1870,0,356.950,122.633,350.980,128.529,-5.971,5.896,8.391,0.5511,0.00106
1871,0,357.053,122.603,350.911,128.512,-6.142,5.909,8.523,0.5525,0.00106
1872,0,356.597,122.853,350.683,128.574,-5.913,5.721,8.228,0.5567,0.00107
1873,0,354.000,126.000,350.540,128.337,-3.460,2.337,4.175,0.5868,0.00113
1874,0,358.231,122.142,350.692,128.062,-7.538,5.920,9.585,0.6243,0.00119
1875,0,355.000,126.000,350.820,128.037,-4.180,2.037,4.650,0.6293,0.00120
1876,0,357.650,122.084,350.735,128.240,-6.915,6.157,9.259,0.6168,0.00117
1877,0,355.000,126.000,350.694,128.019,-4.306,2.019,4.756,0.6392,0.00121
1878,0,355.000,126.000,351.060,127.909,-3.940,1.909,4.378,0.6453,0.00121
1879,0,356.982,122.040,351.149,127.963,-5.833,5.923,8.313,0.6355,0.00120
1880,0,355.000,126.000,351.048,127.983,-3.952,1.983,4.422,0.6343,0.00120
1881,0,355.000,126.000,351.227,127.867,-3.773,1.867,4.210,0.6489,0.00121
1882,0,355.000,126.000,351.037,128.025,-3.963,2.025,4.450,0.6380,0.00120
1883,0,355.000,126.000,350.815,127.874,-4.185,1.874,4.585,0.6549,0.00124
1884,0,357.059,121.604,350.825,127.803,-6.234,6.199,8.791,0.6549,0.00124
1885,0,357.337,121.740,350.791,127.800,-6.546,6.060,8.920,0.6429,0.00123
1886,0,355.000,125.000,350.889,127.705,-4.111,2.705,4.921,0.6416,0.00123
1887,0,355.000,125.000,350.873,127.439,-4.127,2.439,4.794,0.6632,0.00127
1888,0,357.578,120.746,350.709,126.999,-6.870,6.253,9.290,0.7078,0.00136
1889,0,355.000,124.000,351.099,126.804,-3.901,2.804,4.804,0.7176,0.00138
1890,0,356.000,124.000,351.289,126.782,-4.711,2.782,5.471,0.7144,0.00137
