frame,id,green_x,green_y,red_x,red_y,dx,dy,dist,baseline_deg,baseline_m
4825,1,350.555,198.553,350.204,199.514,-0.352,0.960,1.023,12.2183,0.56248
4826,0,280.563,196.652,279.876,197.613,-0.686,0.961,1.181,12.3743,0.56778
4826,1,349.587,197.497,349.205,198.459,-0.382,0.961,1.034,12.3743,0.56778
4827,0,280.450,195.859,279.644,196.805,-0.806,0.946,1.243,12.4862,0.57030
4827,1,349.387,196.648,348.823,197.668,-0.563,1.020,1.165,12.4862,0.57030
4828,0,279.799,192.687,279.272,193.564,-0.527,0.877,1.023,12.9359,0.57763
4828,1,348.435,193.498,348.039,194.335,-0.397,0.837,0.926,12.9359,0.57763
4829,0,279.957,192.166,279.440,192.946,-0.516,0.780,0.935,13.0277,0.57999
4829,1,348.440,192.606,348.068,193.727,-0.372,1.121,1.181,13.0277,0.57999
4830,0,280.911,191.561,280.267,192.429,-0.644,0.868,1.081,13.1098,0.58459
4830,1,349.025,192.371,348.605,193.352,-0.420,0.981,1.067,13.1098,0.58459
4831,0,282.221,190.872,281.348,191.816,-0.872,0.945,1.286,13.2078,0.58912
4831,1,349.811,191.769,349.404,192.899,-0.407,1.130,1.201,13.2078,0.58912
4832,0,283.157,189.982,282.352,190.883,-0.805,0.901,1.209,13.3516,0.59346
4832,1,350.621,191.158,350.149,192.099,-0.472,0.941,1.053,13.3516,0.59346
4833,0,284.627,188.573,283.883,189.425,-0.745,0.852,1.132,13.5716,0.59960
4833,1,351.766,189.723,351.320,190.838,-0.446,1.115,1.201,13.5716,0.59960
4834,0,285.603,187.556,284.880,188.372,-0.722,0.816,1.090,13.7273,0.60358
4834,1,352.655,188.707,352.090,189.852,-0.565,1.144,1.276,13.7273,0.60358
4835,0,286.427,186.586,285.470,187.456,-0.958,0.871,1.294,13.8677,0.60736
4835,1,352.827,188.023,352.468,189.026,-0.360,1.004,1.066,13.8677,0.60736
4836,0,286.628,185.771,285.877,186.778,-0.751,1.007,1.256,13.9849,0.61089
4836,1,353.290,187.552,352.679,188.421,-0.610,0.870,1.063,13.9849,0.61089
4837,0,287.381,185.463,286.427,186.220,-0.954,0.758,1.219,14.0925,0.61415
4837,1,353.589,186.883,353.049,187.902,-0.541,1.019,1.154,14.0925,0.61415
4838,0,287.838,184.599,287.183,185.359,-0.654,0.760,1.002,14.2391,0.61711
4838,1,354.172,186.233,353.647,187.115,-0.525,0.882,1.027,14.2391,0.61711
4839,0,288.893,182.247,288.106,182.986,-0.787,0.740,1.080,14.5803,0.62093
4839,1,354.937,183.784,354.391,184.836,-0.547,1.052,1.186,14.5803,0.62093
4840,0,289.271,180.403,288.347,181.167,-0.923,0.763,1.198,14.8317,0.62308
4840,1,355.192,181.941,354.548,182.973,-0.644,1.031,1.216,14.8317,0.62308
4841,0,289.143,179.495,288.267,180.254,-0.877,0.760,1.160,14.9554,0.62404
4841,1,354.942,181.233,354.434,182.031,-0.508,0.798,0.946,14.9554,0.62404
4842,0,288.574,176.715,287.688,177.579,-0.886,0.864,1.238,15.2978,0.62642
4842,1,354.331,178.583,353.776,179.422,-0.556,0.839,1.006,15.2978,0.62642
4843,0,287.751,175.543,287.088,176.271,-0.663,0.728,0.985,15.4682,0.62887
4843,1,353.566,177.485,353.060,178.411,-0.507,0.925,1.055,15.4682,0.62887
4844,0,287.653,175.203,287.051,175.955,-0.602,0.751,0.963,15.5147,0.63040
4844,1,353.538,177.368,352.939,178.309,-0.599,0.941,1.115,15.5147,0.63040
4845,0,287.593,174.534,286.941,175.309,-0.652,0.776,1.013,15.5960,0.63114
4845,1,353.436,176.711,352.798,177.764,-0.638,1.053,1.231,15.5960,0.63114
4846,0,287.618,173.040,286.916,173.800,-0.702,0.760,1.034,15.7794,0.63165
4846,1,353.361,175.517,352.777,176.292,-0.584,0.775,0.971,15.7794,0.63165
4847,0,287.632,171.161,286.949,171.913,-0.683,0.752,1.015,16.0051,0.63196
4847,1,353.442,173.455,352.837,174.336,-0.605,0.881,1.069,16.0051,0.63196
4848,0,287.887,169.555,287.189,170.348,-0.699,0.793,1.057,16.1981,0.63218
4848,1,353.614,171.586,353.109,172.659,-0.505,1.073,1.186,16.1981,0.63218
4849,0,288.270,169.521,287.421,170.257,-0.848,0.737,1.123,16.2101,0.63217
4849,1,353.766,171.568,353.345,172.553,-0.421,0.985,1.071,16.2101,0.63217
4850,0,288.752,169.514,288.008,170.178,-0.744,0.664,0.997,16.2259,0.63217
4850,1,354.510,171.555,353.935,172.466,-0.575,0.910,1.077,16.2259,0.63217
4851,0,289.291,169.363,288.378,170.047,-0.912,0.684,1.140,16.2479,0.63219
4851,1,354.655,171.510,354.307,172.354,-0.349,0.844,0.913,16.2479,0.63219
4852,0,290.422,169.328,289.479,170.076,-0.943,0.749,1.204,16.2776,0.63245
4852,1,355.885,171.591,355.388,172.564,-0.497,0.974,1.093,16.2776,0.63245
4853,0,290.815,169.726,290.038,170.556,-0.776,0.830,1.136,16.2413,0.63299
4853,1,356.518,172.370,355.903,173.158,-0.615,0.789,1.000,16.2413,0.63299
4854,0,290.968,170.232,290.237,170.930,-0.732,0.698,1.011,16.2035,0.63326
4854,1,356.599,172.617,356.079,173.548,-0.520,0.930,1.066,16.2035,0.63326
4855,0,291.216,170.493,290.334,171.092,-0.883,0.599,1.067,16.1864,0.63350
4855,1,356.685,172.779,356.158,173.731,-0.527,0.952,1.088,16.1864,0.63350
4856,0,291.341,169.823,290.395,170.578,-0.946,0.755,1.210,16.2522,0.63391
4856,1,356.692,172.529,356.208,173.201,-0.484,0.672,0.828,16.2522,0.63391
4857,0,291.449,169.365,290.482,170.077,-0.967,0.712,1.201,16.3285,0.63439
4857,1,356.772,171.642,356.286,172.613,-0.486,0.971,1.086,16.3285,0.63439
4858,0,290.746,169.967,289.990,170.801,-0.756,0.834,1.126,16.2566,0.63509
4858,1,356.433,172.369,355.753,173.142,-0.680,0.772,1.029,16.2566,0.63509
4859,0,290.377,169.886,289.453,170.661,-0.924,0.775,1.206,16.2650,0.63516
4859,1,355.664,172.175,355.217,172.927,-0.448,0.751,0.875,16.2650,0.63516
4860,0,290.339,169.575,289.415,170.256,-0.924,0.681,1.148,16.3090,0.63525
4860,1,355.634,171.573,355.181,172.506,-0.452,0.933,1.037,16.3090,0.63525
4861,0,290.613,168.362,289.887,169.062,-0.726,0.699,1.008,16.4447,0.63551
4861,1,356.184,170.475,355.652,171.410,-0.531,0.935,1.075,16.4447,0.63551
4862,0,290.936,167.901,290.169,168.840,-0.766,0.939,1.212,16.4643,0.63569
4862,1,356.545,170.370,355.925,171.190,-0.620,0.819,1.027,16.4643,0.63569
4863,0,290.656,167.564,289.882,168.358,-0.774,0.794,1.109,16.5165,0.63570
4863,1,356.277,169.758,355.645,170.718,-0.632,0.960,1.149,16.5165,0.63570
4864,0,290.393,167.244,289.452,168.006,-0.941,0.762,1.211,16.5649,0.63599
4864,1,355.614,169.466,355.212,170.287,-0.402,0.821,0.915,16.5649,0.63599
4865,0,290.307,167.492,289.362,168.346,-0.945,0.854,1.274,16.5300,0.63626
4865,1,355.635,169.592,355.102,170.583,-0.533,0.991,1.125,16.5300,0.63626
4866,0,289.776,167.647,289.106,168.513,-0.669,0.866,1.094,16.5080,0.63635
4866,1,355.424,169.727,354.838,170.750,-0.586,1.022,1.178,16.5080,0.63635
4867,0,289.593,167.591,288.785,168.410,-0.808,0.819,1.151,16.5101,0.63626
4867,1,354.885,169.711,354.525,170.637,-0.361,0.925,0.993,16.5101,0.63626
4868,0,288.952,166.713,288.265,167.540,-0.687,0.827,1.076,16.5921,0.63613
4868,1,354.595,168.729,354.031,169.728,-0.563,0.999,1.147,16.5921,0.63613
4869,0,288.673,165.595,287.933,166.342,-0.740,0.747,1.052,16.7203,0.63609
4869,1,354.373,167.611,353.726,168.542,-0.646,0.931,1.134,16.7203,0.63609
4870,0,288.439,164.451,287.551,165.255,-0.887,0.804,1.198,16.8425,0.63611
4870,1,353.813,166.548,353.369,167.427,-0.443,0.879,0.985,16.8425,0.63611
4871,0,288.400,164.474,287.484,165.276,-0.916,0.802,1.218,16.8427,0.63612
4871,1,353.732,166.546,353.303,167.418,-0.430,0.871,0.971,16.8427,0.63612
4872,0,287.772,164.680,287.055,165.566,-0.717,0.886,1.140,16.8165,0.63591
4872,1,353.542,166.602,352.886,167.634,-0.656,1.032,1.223,16.8165,0.63591
4873,0,287.568,164.458,286.743,165.210,-0.824,0.753,1.116,16.8653,0.63571
4873,1,353.099,166.465,352.599,167.261,-0.500,0.795,0.940,16.8653,0.63571
4874,0,287.555,164.185,286.703,164.972,-0.852,0.787,1.160,16.8987,0.63565
4874,1,352.994,166.152,352.569,167.013,-0.425,0.861,0.960,16.8987,0.63565
4875,0,287.597,164.449,286.828,165.246,-0.768,0.797,1.107,16.8807,0.63533
4875,1,353.280,166.440,352.709,167.302,-0.572,0.862,1.035,16.8807,0.63533
4876,0,287.627,164.530,286.894,165.369,-0.733,0.839,1.114,16.8682,0.63525
4876,1,353.427,166.527,352.776,167.441,-0.651,0.914,1.122,16.8682,0.63525
4877,0,287.713,164.454,286.973,165.242,-0.740,0.788,1.081,16.8851,0.63520
4877,1,353.551,166.523,352.860,167.328,-0.691,0.804,1.061,16.8851,0.63520
4878,0,288.337,163.589,287.320,164.473,-1.017,0.883,1.347,16.9793,0.63473
4878,1,353.793,165.596,353.254,166.537,-0.539,0.941,1.084,16.9793,0.63473
4879,0,288.224,163.547,287.261,164.401,-0.963,0.854,1.287,16.9872,0.63461
4879,1,353.715,165.609,353.205,166.479,-0.511,0.870,1.009,16.9872,0.63461
4880,0,287.798,163.500,287.065,164.228,-0.733,0.728,1.033,17.0083,0.63436
4880,1,353.620,165.366,353.030,166.327,-0.591,0.961,1.128,17.0083,0.63436
4881,0,287.671,162.630,286.939,163.525,-0.732,0.895,1.156,17.0980,0.63412
4881,1,353.561,164.588,352.937,165.615,-0.624,1.028,1.202,17.0980,0.63412
4882,0,287.847,161.963,287.126,162.951,-0.721,0.988,1.223,17.1750,0.63366
4882,1,353.660,163.964,353.165,165.068,-0.495,1.103,1.209,17.1750,0.63366
4883,0,288.065,162.137,287.255,163.049,-0.810,0.913,1.220,17.1704,0.63351
4883,1,353.783,164.340,353.299,165.213,-0.485,0.873,0.999,17.1704,0.63351
4884,0,287.948,162.566,287.251,163.362,-0.697,0.796,1.058,17.1356,0.63322
4884,1,353.778,164.633,353.303,165.592,-0.475,0.959,1.070,17.1356,0.63322
4885,0,287.627,161.615,286.900,162.527,-0.727,0.912,1.166,17.2334,0.63304
4885,1,353.635,163.711,352.986,164.721,-0.649,1.010,1.200,17.2334,0.63304
4886,0,287.459,161.299,286.554,162.125,-0.904,0.826,1.225,17.2826,0.63284
4886,1,353.158,163.347,352.668,164.241,-0.490,0.894,1.019,17.2826,0.63284
4887,0,287.444,161.471,286.486,162.339,-0.958,0.867,1.292,17.2562,0.63241
4887,1,353.195,163.521,352.619,164.482,-0.576,0.961,1.120,17.2562,0.63241
4888,0,287.628,160.792,286.826,161.780,-0.802,0.987,1.272,17.3271,0.63231
4888,1,353.622,162.939,352.974,163.973,-0.648,1.035,1.221,17.3271,0.63231
4889,0,287.768,160.509,286.951,161.356,-0.817,0.848,1.177,17.3809,0.63234
4889,1,353.643,162.580,353.107,163.556,-0.535,0.976,1.113,17.3809,0.63234
4890,0,287.797,160.522,287.003,161.375,-0.794,0.853,1.165,17.3801,0.63234
4890,1,353.657,162.584,353.158,163.579,-0.499,0.995,1.113,17.3801,0.63234
4891,0,287.813,160.546,287.907,160.518,0.093,-0.027,0.097,0.0000,0.00018
4891,1,353.752,162.589,354.058,162.581,0.306,-0.008,0.306,0.0000,0.00018
4892,0,287.705,160.488,287.728,160.421,0.023,-0.067,0.071,0.0000,0.00022
4892,1,353.616,162.578,353.885,162.498,0.269,-0.080,0.281,0.0000,0.00022
4893,0,287.567,160.107,287.601,160.164,0.035,0.057,0.066,0.0396,0.00036
4893,1,353.625,162.305,353.770,162.244,0.145,-0.060,0.158,0.0396,0.00036
4894,0,287.607,159.875,287.645,160.007,0.038,0.132,0.137,0.0560,0.00045
4894,1,353.631,162.108,353.823,162.084,0.191,-0.024,0.193,0.0560,0.00045
4895,0,287.651,159.693,287.658,159.837,0.007,0.144,0.144,0.0791,0.00086
4895,1,353.620,161.735,353.866,161.912,0.246,0.177,0.303,0.0791,0.00086
4896,0,287.526,159.568,287.471,159.677,-0.055,0.109,0.122,0.1119,0.00099
4896,1,353.565,161.572,353.690,161.762,0.125,0.190,0.227,0.1119,0.00099
4897,0,287.255,159.086,287.172,159.121,-0.084,0.035,0.091,0.1769,0.00135
4897,1,353.162,161.227,353.430,161.171,0.267,-0.056,0.273,0.1769,0.00135
4898,0,286.608,158.408,286.617,158.380,0.009,-0.028,0.029,0.2825,0.00182
4898,1,352.628,160.445,352.927,160.371,0.299,-0.073,0.308,0.2825,0.00182
4899,0,286.320,157.151,286.284,157.152,-0.036,0.002,0.036,0.4224,0.00225
4899,1,352.494,159.225,352.651,159.137,0.157,-0.088,0.180,0.4224,0.00225
4900,0,286.469,155.061,286.354,155.042,-0.115,-0.019,0.117,0.6441,0.00310
4900,1,352.536,157.133,352.822,157.073,0.286,-0.060,0.292,0.6441,0.00310
4901,0,287.739,155.280,287.941,155.298,0.202,0.018,0.203,0.6367,0.00430
4901,1,354.263,157.398,354.465,157.389,0.202,-0.009,0.202,0.6367,0.00430
4902,0,288.605,156.798,288.587,156.960,-0.018,0.162,0.163,0.5051,0.00610
4902,1,354.857,158.947,355.168,159.030,0.311,0.083,0.322,0.5051,0.00610
4903,0,288.567,157.684,288.482,157.851,-0.085,0.167,0.187,0.4224,0.00729
4903,1,354.836,159.857,355.109,159.903,0.272,0.046,0.276,0.4224,0.00729
4904,0,287.769,158.495,287.884,158.416,0.116,-0.079,0.140,0.3733,0.01212
4904,1,354.592,160.540,354.785,160.478,0.193,-0.062,0.203,0.3733,0.01212
4905,0,288.410,157.491,288.395,157.320,-0.015,-0.170,0.171,0.5352,0.01690
4905,1,355.439,159.633,355.607,159.534,0.169,-0.098,0.195,0.5352,0.01690
4906,0,288.669,156.631,288.805,156.496,0.136,-0.135,0.192,0.6609,0.01994
4906,1,355.736,159.030,356.220,158.788,0.484,-0.242,0.541,0.6609,0.01994
4907,0,286.802,152.311,286.878,152.212,0.077,-0.098,0.125,1.0712,0.03741
4907,1,355.294,154.505,355.504,154.413,0.210,-0.092,0.229,1.0712,0.03741
4908,0,285.373,154.201,285.352,154.309,-0.020,0.109,0.111,0.8137,0.04972
4908,1,354.473,156.459,354.711,156.460,0.237,0.001,0.237,0.8137,0.04972
4909,0,284.526,160.722,284.454,160.913,-0.072,0.191,0.204,0.1978,0.06447
4909,1,354.316,162.809,354.606,162.828,0.291,0.018,0.291,0.1978,0.06447
4910,0,283.813,170.092,284.091,170.043,0.278,-0.049,0.282,1.0950,0.08128
4910,1,354.642,171.772,355.150,171.671,0.508,-0.101,0.518,1.0950,0.08128
4911,0,283.870,180.199,284.053,180.001,0.183,-0.198,0.270,2.2262,0.10002
4911,1,355.770,181.930,356.181,181.677,0.411,-0.254,0.483,2.2262,0.10002
4912,0,283.414,195.741,283.612,195.644,0.197,-0.096,0.220,4.1073,0.14315
4912,1,358.277,197.811,358.594,197.537,0.317,-0.274,0.419,4.1073,0.14315
4913,0,283.120,201.426,283.349,201.139,0.229,-0.287,0.367,4.8095,0.16699
4913,1,359.690,203.500,360.104,203.055,0.414,-0.445,0.608,4.8095,0.16699
4914,0,280.574,206.804,280.671,206.630,0.097,-0.174,0.199,5.5199,0.19221
4914,1,359.142,209.233,359.429,208.704,0.287,-0.529,0.602,5.5199,0.19221
4915,0,274.545,212.983,274.648,212.623,0.103,-0.360,0.375,6.3227,0.21863
4915,1,355.505,215.498,355.670,214.851,0.165,-0.647,0.667,6.3227,0.21863
4916,0,264.560,219.560,264.909,219.116,0.349,-0.444,0.565,7.3610,0.26002
4916,1,349.466,222.329,349.850,221.622,0.384,-0.707,0.804,7.3610,0.26002
4917,0,261.148,220.883,261.582,220.524,0.434,-0.359,0.563,7.7172,0.28807
4917,1,348.852,223.882,349.378,223.264,0.526,-0.618,0.811,7.7172,0.28807
4918,0,258.291,222.802,258.815,222.266,0.524,-0.536,0.750,8.1794,0.32996
4918,1,350.704,225.882,351.200,225.206,0.496,-0.676,0.839,8.1794,0.32996
4919,0,256.955,222.485,257.794,221.631,0.839,-0.854,1.197,8.2636,0.35760
4919,1,353.063,225.373,353.469,224.571,0.406,-0.802,0.899,8.2636,0.35760
4920,0,254.572,222.199,255.440,221.241,0.868,-0.959,1.293,8.5002,0.39840
4920,1,355.918,225.064,356.428,224.329,0.510,-0.735,0.894,8.5002,0.39840
4921,0,252.781,221.626,253.715,220.877,0.934,-0.749,1.197,8.5693,0.41196
4921,1,356.345,224.609,356.623,224.048,0.278,-0.561,0.626,8.5693,0.41196
4922,0,244.524,216.787,245.418,215.779,0.893,-1.007,1.346,8.4456,0.45221
4922,1,354.389,220.495,354.594,219.672,0.204,-0.824,0.849,8.4456,0.45221
4923,0,236.396,211.192,237.490,210.056,1.094,-1.136,1.577,8.3420,0.49172
4923,1,353.321,215.631,353.583,215.124,0.263,-0.507,0.571,8.3420,0.49172
4924,0,228.657,208.348,230.326,207.130,1.669,-1.218,2.066,8.5002,0.52974
4924,1,353.619,213.177,353.905,212.694,0.286,-0.483,0.561,8.5002,0.52974
4925,0,221.370,205.714,223.123,204.522,1.753,-1.192,2.120,8.6569,0.56620
4925,1,354.519,210.253,354.840,209.898,0.321,-0.355,0.478,8.6569,0.56620
4926,0,214.717,205.542,216.744,204.102,2.028,-1.440,2.487,8.9829,0.58937
4926,1,353.865,209.458,354.270,209.132,0.405,-0.326,0.520,8.9829,0.58937
4927,0,210.826,205.688,212.916,204.432,2.090,-1.256,2.438,9.2248,0.60067
4927,1,353.348,209.428,353.490,209.271,0.142,-0.157,0.212,9.2248,0.60067
4928,0,202.306,207.557,204.544,206.092,2.238,-1.464,2.675,9.8484,0.62260
4928,1,351.369,210.550,351.468,210.603,0.099,0.054,0.112,9.8484,0.62260
4929,0,192.744,210.511,195.344,208.914,2.600,-1.597,3.051,10.6327,0.64381
4929,1,348.800,212.932,349.014,213.247,0.214,0.315,0.381,10.6327,0.64381
4930,0,183.805,213.591,186.768,211.850,2.963,-1.741,3.436,11.4398,0.66456
4930,1,347.457,215.763,347.570,216.313,0.113,0.550,0.562,11.4398,0.66456
4931,0,176.212,214.254,179.462,212.439,3.251,-1.815,3.723,11.9903,0.68456
4931,1,347.483,216.622,347.641,217.382,0.158,0.760,0.776,11.9903,0.68456
4932,0,164.369,211.462,168.161,209.451,3.791,-2.010,4.291,12.5014,0.71317
4932,1,347.779,214.576,348.128,215.654,0.349,1.077,1.133,12.5014,0.71317
4933,0,155.317,207.457,159.609,205.387,4.292,-2.071,4.766,12.7024,0.73179
4933,1,347.837,211.122,348.225,212.603,0.388,1.481,1.531,12.7024,0.73179
4934,0,150.766,205.222,155.492,203.111,4.726,-2.111,5.176,12.7851,0.74086
4934,1,348.476,208.943,348.579,210.803,0.103,1.860,1.863,12.7851,0.74086
4935,0,137.356,196.087,142.843,194.021,5.487,-2.065,5.863,12.8371,0.76642
4935,1,349.594,200.379,349.783,203.179,0.189,2.801,2.807,12.8371,0.76642
4936,0,118.779,181.202,125.534,179.220,6.756,-1.982,7.040,12.8745,0.79760
4936,1,352.030,186.384,352.115,191.051,0.085,4.667,4.668,12.8745,0.79760
4937,0,110.907,173.005,118.387,171.154,7.480,-1.851,7.706,12.8614,0.81188
4937,1,354.859,178.516,354.855,184.255,-0.004,5.739,5.739,12.8614,0.81188
4938,0,100.194,157.473,108.644,155.759,8.450,-1.714,8.622,12.5565,0.83160
4938,1,360.607,162.528,360.154,170.249,-0.453,7.721,7.734,12.5565,0.83160
4939,0,93.648,143.666,102.994,142.308,9.346,-1.358,9.444,12.1320,0.84347
4939,1,365.382,148.803,364.459,158.382,-0.922,9.579,9.623,12.1320,0.84347
4940,0,91.162,137.403,100.828,136.246,9.666,-1.157,9.735,11.9914,0.84901
4940,1,368.147,142.504,367.024,153.239,-1.123,10.735,10.794,11.9914,0.84901
4941,0,86.517,122.597,97.230,122.374,10.713,-0.222,10.715,11.8135,0.86366
4941,1,377.977,127.665,376.084,141.283,-1.893,13.618,13.749,11.8135,0.86366
4942,0,82.027,113.527,92.874,113.521,10.847,-0.006,10.847,11.6844,0.87187
4942,1,382.660,118.527,379.981,133.753,-2.679,15.227,15.461,11.6844,0.87187
4943,0,73.687,104.774,85.241,105.562,11.554,0.788,11.581,11.7059,0.87938
4943,1,384.470,111.207,381.081,128.244,-3.390,17.037,17.371,11.7059,0.87938
4944,0,69.332,101.150,81.357,102.100,12.024,0.950,12.062,11.7539,0.88289
4944,1,384.944,108.395,381.465,126.211,-3.479,17.815,18.152,11.7539,0.88289
4945,0,59.249,90.414,72.978,92.287,13.730,1.872,13.857,11.6986,0.89223
4945,1,388.872,100.156,384.634,120.011,-4.238,19.855,20.302,11.6986,0.89223
4946,0,54.756,85.676,69.623,88.289,14.867,2.613,15.095,11.7122,0.89724
4946,1,392.120,96.423,387.423,117.669,-4.697,21.246,21.759,11.7122,0.89724
4947,0,50.466,85.368,66.171,88.506,15.705,3.138,16.015,12.0008,0.90125
4947,1,393.843,96.867,388.928,119.094,-4.915,22.227,22.764,12.0008,0.90125
4948,0,45.577,86.531,61.876,89.778,16.299,3.247,16.619,12.2772,0.90442
4948,1,394.328,98.767,389.009,121.172,-5.318,22.405,23.028,12.2772,0.90442
4949,0,40.436,85.339,57.509,88.844,17.074,3.505,17.430,12.2584,0.90685
4949,1,393.928,97.654,388.642,120.442,-5.286,22.788,23.393,12.2584,0.90685
4950,0,36.867,86.111,54.656,89.744,17.788,3.633,18.156,12.3568,0.90869
4950,1,394.309,97.924,388.582,121.008,-5.727,23.084,23.784,12.3568,0.90869
4951,0,33.657,89.430,51.743,92.815,18.086,3.385,18.400,12.7316,0.91020
4951,1,393.709,101.592,387.789,124.392,-5.919,22.800,23.556,12.7316,0.91020
4952,0,29.666,90.433,48.343,93.749,18.676,3.317,18.969,12.9644,0.91153
4952,1,392.491,103.643,386.594,126.336,-5.897,22.693,23.446,12.9644,0.91153
4953,0,26.781,89.369,46.095,92.942,19.314,3.572,19.641,13.0033,0.91307
4953,1,392.536,103.419,386.661,126.262,-5.875,22.843,23.586,13.0033,0.91307
4954,0,26.634,89.609,46.017,93.248,19.383,3.640,19.721,13.0527,0.91340
4954,1,392.836,103.744,386.928,126.772,-5.908,23.028,23.774,13.0527,0.91340
4955,0,24.695,90.422,44.684,93.834,19.988,3.411,20.277,13.2266,0.91379
4955,1,391.876,105.761,386.050,128.475,-5.826,22.714,23.449,13.2266,0.91379
4956,0,22.591,89.835,43.012,93.490,20.422,3.655,20.746,13.2096,0.91411
4956,1,390.695,105.563,385.109,128.222,-5.586,22.660,23.338,13.2096,0.91411
4957,0,22.645,91.574,43.124,95.067,20.479,3.493,20.775,13.2205,0.91425
4957,1,390.729,106.034,385.266,128.761,-5.463,22.727,23.374,13.2205,0.91425
4958,0,22.507,94.059,42.816,97.348,20.309,3.288,20.573,13.3985,0.91414
4958,1,390.174,108.421,384.624,130.760,-5.550,22.340,23.019,13.3985,0.91414
4959,0,20.845,95.283,41.570,98.267,20.724,2.984,20.938,13.4704,0.91401
4959,1,388.679,109.332,383.398,131.389,-5.281,22.058,22.681,13.4704,0.91401
4960,0,19.570,95.639,40.458,98.704,20.888,3.065,21.112,13.4714,0.91397
4960,1,387.670,109.193,382.536,131.218,-5.135,22.025,22.616,13.4714,0.91397
4961,0,18.271,96.669,39.298,99.639,21.027,2.969,21.235,13.5389,0.91378
4961,1,386.625,109.451,381.527,131.364,-5.098,21.913,22.498,13.5389,0.91378
4962,0,17.599,97.826,38.863,100.706,21.264,2.880,21.458,13.6888,0.91347
4962,1,385.943,110.511,380.827,132.414,-5.117,21.903,22.492,13.6888,0.91347
4963,0,17.572,98.668,38.748,101.413,21.177,2.744,21.354,13.7926,0.91335
4963,1,385.659,111.469,380.578,133.158,-5.081,21.689,22.276,13.7926,0.91335
4964,0,17.549,99.571,38.701,102.232,21.152,2.661,21.319,13.9543,0.91308
4964,1,385.525,112.487,380.281,134.010,-5.243,21.522,22.152,13.9543,0.91308
4965,0,16.758,100.444,38.104,102.901,21.345,2.457,21.486,14.2733,0.91239
4965,1,384.809,113.660,379.334,135.135,-5.475,21.474,22.161,14.2733,0.91239
4966,0,15.721,101.624,37.052,104.084,21.331,2.460,21.472,14.6480,0.91184
4966,1,384.376,115.591,378.214,137.004,-6.163,21.414,22.283,14.6480,0.91184
4967,0,12.984,100.838,34.622,103.302,21.638,2.465,21.778,14.9295,0.91125
4967,1,383.038,115.615,376.372,136.822,-6.666,21.207,22.230,14.9295,0.91125
4968,0,10.589,99.372,32.684,101.989,22.095,2.617,22.249,15.1092,0.91071
4968,1,381.940,114.718,374.859,136.010,-7.082,21.292,22.438,15.1092,0.91071
4969,0,7.481,98.707,29.706,101.817,22.225,3.109,22.441,15.5821,0.90976
4969,1,380.658,114.835,372.310,136.259,-8.348,21.424,22.993,15.5821,0.90976
4970,0,4.454,97.642,27.192,100.954,22.738,3.312,22.978,16.1609,0.90895
4970,1,379.620,115.217,370.238,136.397,-9.383,21.181,23.166,16.1609,0.90895
4971,0,2.481,97.550,25.430,100.948,22.949,3.398,23.200,16.9033,0.90819
4971,1,379.365,116.587,368.619,137.648,-10.746,21.061,23.644,16.9033,0.90819
4972,0,0.597,97.651,23.310,101.535,22.712,3.884,23.042,17.5610,0.90772
4972,1,378.552,118.643,366.685,139.654,-11.867,21.011,24.130,17.5610,0.90772
4973,0,1.334,97.654,21.980,101.672,20.646,4.018,21.034,17.9218,0.90756
4973,1,377.761,119.797,365.556,140.690,-12.204,20.894,24.197,17.9218,0.90756
4974,1,376.637,121.801,363.589,142.390,-13.047,20.589,24.375,18.6174,0.90726
4975,1,375.696,124.783,360.785,144.740,-14.911,19.957,24.912,19.9694,0.90694
4976,1,375.610,125.552,360.157,145.228,-15.452,19.676,25.018,20.3123,0.90686
4977,1,376.990,126.646,359.949,145.858,-17.041,19.212,25.680,21.2121,0.90676
4978,1,378.903,127.338,360.875,146.299,-18.029,18.961,26.164,21.7746,0.90682
4979,1,380.389,127.739,361.686,146.685,-18.703,18.946,26.622,22.0487,0.90691
4980,0,4.210,98.703,26.263,102.291,22.053,3.588,22.343,22.7433,0.90699
4980,1,385.024,128.579,364.582,147.244,-20.442,18.665,27.681,22.7433,0.90699
4981,0,9.766,98.276,30.913,101.614,21.147,3.338,21.408,23.2033,0.90709
4981,1,388.333,129.355,366.756,147.715,-21.577,18.361,28.332,23.2033,0.90709
4982,0,12.785,98.406,33.455,101.588,20.670,3.182,20.914,23.4514,0.90716
4982,1,389.880,129.875,367.902,148.218,-21.978,18.343,28.627,23.4514,0.90716
4983,0,23.592,98.570,42.673,101.274,19.081,2.704,19.272,24.0876,0.90756
4983,1,395.992,131.583,372.389,149.333,-23.602,17.751,29.532,24.0876,0.90756
4984,0,27.428,98.279,45.893,100.807,18.465,2.528,18.637,24.2606,0.90776
4984,1,398.205,131.655,373.994,149.231,-24.211,17.576,29.919,24.2606,0.90776
4985,0,38.251,97.434,54.943,99.722,16.692,2.288,16.848,24.8169,0.90831
4985,1,403.808,130.872,378.016,148.151,-25.792,17.279,31.045,24.8169,0.90831
4986,0,45.281,98.329,61.120,100.361,15.839,2.033,15.969,25.2414,0.90882
4986,1,407.506,131.048,380.627,148.098,-26.879,17.050,31.830,25.2414,0.90882
4987,0,55.550,98.035,70.407,99.771,14.858,1.736,14.959,25.7371,0.90981
