frame,id,green_x,green_y,red_x,red_y,dx,dy,dist,baseline_deg,baseline_m
4074,1,330.441,133.773,330.377,130.273,-0.064,-3.500,3.500,54.4471,0.42611
4075,1,329.651,131.901,329.553,128.127,-0.098,-3.774,3.775,54.3458,0.42681
4076,1,329.727,130.306,329.890,126.250,0.163,-4.056,4.060,54.2522,0.42745
4077,1,329.478,129.480,329.562,125.032,0.083,-4.447,4.448,54.1938,0.42795
4078,1,328.887,128.848,329.020,124.918,0.133,-3.930,3.932,54.2614,0.42848
4079,1,327.548,127.582,327.573,123.650,0.025,-3.931,3.931,54.1752,0.42882
4080,1,326.674,128.229,326.862,124.201,0.189,-4.028,4.032,54.2595,0.42899
4081,1,326.619,127.801,326.949,123.776,0.330,-4.024,4.038,54.2585,0.42941
4082,1,326.661,127.967,327.037,124.059,0.377,-3.908,3.926,54.2984,0.42964
4083,1,326.472,128.759,326.798,125.011,0.326,-3.747,3.761,54.4132,0.42976
4084,1,326.392,128.613,326.444,124.744,0.052,-3.869,3.869,54.4005,0.42987
4085,1,326.288,128.450,326.313,124.621,0.025,-3.829,3.829,54.3850,0.42995
4086,1,326.421,128.791,326.658,124.922,0.237,-3.869,3.877,54.4088,0.43002
4087,1,326.465,129.105,326.607,125.389,0.142,-3.716,3.719,54.4526,0.43007
4088,1,326.416,129.708,326.633,125.768,0.217,-3.939,3.945,54.4705,0.43003
4089,1,326.262,130.253,326.487,126.297,0.225,-3.956,3.963,54.5290,0.42997
4090,1,325.628,128.652,325.840,125.062,0.212,-3.590,3.596,54.4264,0.43001
4091,1,325.195,125.648,325.160,121.432,-0.035,-4.216,4.216,54.0822,0.43017
4092,1,325.459,127.210,325.579,123.362,0.120,-3.848,3.850,54.2744,0.43021
4093,1,325.465,128.604,325.552,124.871,0.087,-3.733,3.734,54.4079,0.43012
4094,1,325.368,128.591,325.348,124.515,-0.020,-4.076,4.076,54.3560,0.42999
4095,1,325.559,128.796,325.674,125.003,0.115,-3.793,3.795,54.4139,0.43004
4096,1,325.407,128.450,325.598,124.563,0.191,-3.888,3.892,54.3950,0.43023
4097,1,324.703,126.653,324.552,126.285,-0.151,-0.368,0.398,0.2238,0.00020
4098,1,324.794,127.657,324.722,127.909,-0.072,0.252,0.262,0.1532,0.00036
4099,1,325.009,127.686,324.947,127.382,-0.062,-0.305,0.311,0.2307,0.00040
4100,1,324.619,128.624,324.621,128.802,0.002,0.178,0.178,0.2203,0.00036
4101,1,324.578,128.608,324.613,128.198,0.036,-0.411,0.412,0.1856,0.00030
4102,1,324.684,129.516,324.666,129.282,-0.018,-0.235,0.235,0.2238,0.00034
4103,1,324.733,129.456,324.747,129.172,0.014,-0.284,0.284,0.2238,0.00036
4104,1,324.673,128.967,324.692,129.089,0.019,0.122,0.123,0.2564,0.00043
